year,spei_Eastern Cape,spei_Free State,spei_Gauteng,spei_KwaZulu-Natal,spei_Limpopo,spei_Mpumalanga,spei_North West,spei_Northern Cape,spei_Western Cape,Total precipitation_Eastern Cape,Total precipitation_Free State,Total precipitation_Gauteng,Total precipitation_KwaZulu-Natal,Total precipitation_Limpopo,Total precipitation_Mpumalanga,Total precipitation_North West,Total precipitation_Northern Cape,Total precipitation_Western Cape,gwsa_Eastern Cape,gwsa_Free State,gwsa_Gauteng,gwsa_KwaZulu-Natal,gwsa_Limpopo,gwsa_Mpumalanga,gwsa_North West,gwsa_Northern Cape,gwsa_Western Cape,spei_status_Eastern Cape,spei_status_Free State,spei_status_Gauteng,spei_status_KwaZulu-Natal,spei_status_Limpopo,spei_status_Mpumalanga,spei_status_North West,spei_status_Northern Cape,spei_status_Western Cape
01/12/16,-1.5847236,-0.96589583,-0.17625833,-1.430623,-1.442443,-0.6853597,-1.6750283,-2.8311403,-2.924809,37.0747201,54.17340676,98.51712779,84.00157559,128.5628863,122.8733597,81.17248177,8.336005599,7.617212966,9.885119,6.883582,4.2073913,5.0897136,4.5612855,2.738742,5.758538,4.2714624,5.5692406,Severe drought,Near normal,Near normal,Moderate drought,Moderate drought,Near normal,Severe drought,Extreme drought,Extreme drought
01/01/17,-0.8500748,-0.21233957,0.56732357,-1.0744678,-0.18574378,0.42713055,-0.17922477,-1.5898055,-1.99547,98.73166697,126.9192325,214.3496036,124.8033068,142.2974437,137.688983,177.8070273,73.52575949,32.98161804,5.668923,2.1176069,3.3505232,2.6929016,5.35326,2.7610927,4.588801,3.419344,4.186665,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal,Severe drought,Severe drought
01/02/17,-0.34956318,0.4667077,1.0593029,-0.15979329,0.36631495,0.3879826,0.93120015,-0.9156076,-2.01122,122.9222441,177.2344102,157.5844385,193.5728805,126.271913,162.9157476,181.43135,63.41101948,15.45241528,5.6940365,2.923391,2.4862857,5.5212874,-0.20060094,1.374943,-2.0836005,2.3673031,4.866916,Near normal,Near normal,Moderately wet,Near normal,Near normal,Near normal,Near normal,Near normal,Extreme drought
01/03/17,-0.16680393,0.4290467,0.61868083,0.1486557,0.26636404,0.17180906,0.7142039,-0.648608,-1.750864,38.55154468,25.83931314,15.75164723,84.76748502,25.09170282,44.91071203,19.7670738,8.495444146,8.259646971,6.5142035,4.608653,6.891538,5.2937875,5.5040345,4.2975793,2.1486917,3.8555691,6.774896,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Severe drought
01/04/17,-0.6349076,0.06987056,0.21383148,0.1115474,-0.072190545,-0.18982434,0.19461198,-1.2608086,-2.4767694,41.05607574,39.16617134,40.52138957,47.74216248,34.39031711,44.93433803,33.12543841,30.02351045,17.70220043,9.093918,7.8793893,7.830973,9.348542,6.5135846,7.1093974,4.511954,4.2674417,8.029805,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Extreme drought
01/05/17,-1.0979141,-1.47739,-0.8359767,-0.23331334,-0.6017169,-0.5026829,-1.2311075,-2.1055887,-2.8006477,38.35285848,15.20276803,31.26341362,90.65306408,20.78259497,41.7956939,8.592559856,2.182088405,6.990546291,6.1691566,4.5015163,5.5423956,3.4687853,5.028401,4.1637855,4.1955113,2.94262,6.411506,Moderate drought,Moderate drought,Near normal,Near normal,Near normal,Near normal,Moderate drought,Extreme drought,Extreme drought
01/06/17,-0.8237486,-1.131646,-0.22106488,0.039598335,-0.17162526,0.3204004,-0.94965637,-1.3502544,-1.6320356,7.584631276,4.341607513,0.124919519,7.827621023,0.784956228,1.29762504,0.287794381,6.553003103,31.26862649,6.8007064,6.0174217,7.0590215,4.5607886,6.872112,6.284806,4.612284,3.2709436,5.31591,Near normal,Moderate drought,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Severe drought
01/07/17,-0.58036613,-1.7356454,-1.1643541,-0.08101891,-1.5523427,-0.66446084,-2.729354,-2.1768847,-1.3333658,8.018906427,2.099435956,2.410015912,8.367126605,2.224605805,3.397864182,1.088064683,1.77969592,18.96549303,8.011982,6.174897,4.5066924,6.0714774,1.6558623,4.2555075,3.3325257,4.734743,5.7949004,Near normal,Severe drought,Moderate drought,Near normal,Severe drought,Near normal,Extreme drought,Extreme drought,Moderate drought
01/08/17,-0.27280575,-2.0443256,-5,-2.5594244,-3.1098814,-3.6938806,-3.7606905,-1.6781033,-0.54899937,35.02899173,2.089786359,0.752166956,30.44732528,2.491000775,9.452172128,0.523856846,1.693679093,27.7865856,7.7570634,6.5795975,4.7598395,7.799141,1.9760103,5.416398,3.3948512,4.8600326,6.3876553,Near normal,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Severe drought,Near normal
01/09/17,-0.3761804,-2.1741455,-3.5863173,-1.7846721,-2.382436,-2.0644276,-3.0795648,-2.1433787,-0.89409167,24.91856635,9.900893532,10.83769568,38.12666762,7.239337283,28.54471176,5.973550844,2.556881094,12.55006791,7.588795,7.015067,5.6404233,7.489526,2.4077268,5.7262125,3.5367627,4.727346,6.9850507,Near normal,Extreme drought,Extreme drought,Severe drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Near normal
01/10/17,0.3799086,-0.81516033,-0.821796,-0.7990887,-0.9260163,-1.0898533,-0.38088894,-1.2720512,-0.70840794,88.60942867,58.37120982,97.84890706,103.1671214,45.35514562,78.57550478,49.40046439,12.86709115,18.62099477,3.3761883,4.502851,3.4241304,4.2434263,1.519051,3.6099777,1.8275006,4.306821,7.5100145,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal,Moderate drought,Near normal
01/11/17,0.11373259,-1.2381498,-0.96970665,-0.7333484,-1.1501658,-0.7007893,-0.9614167,-1.2019242,-0.17504863,71.51253169,42.43714042,73.21656367,131.9236084,58.24077153,102.6296534,30.86962249,8.925468999,38.89375539,4.8089037,6.695284,4.435976,4.827687,1.7815766,4.062547,3.3649666,4.227927,6.377854,Near normal,Moderate drought,Near normal,Near normal,Moderate drought,Near normal,Near normal,Moderate drought,Near normal
01/12/17,0.15466617,-0.9043249,-0.7756666,-0.22492406,-1.1939564,-0.24507624,-1.2921293,-0.908439,-0.24346732,65.19146413,79.13202766,119.4310791,136.0018382,65.30754807,141.7965733,59.4195763,14.40204224,10.18029277,6.1071773,5.3503003,2.8889687,1.5993314,4.0622196,2.9478679,3.6449273,4.291519,6.3665023,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal,Moderate drought,Near normal,Near normal
01/01/18,-0.17390962,-0.9968122,-1.072034,-0.52954346,-1.5712787,-0.7815597,-1.7151407,-1.370565,-0.665204,83.12120451,86.12519147,52.14664486,106.708086,20.94779716,58.61563495,45.28486024,22.12443362,24.89957807,8.277692,7.4316344,6.528604,4.9765167,7.978962,6.7113314,6.423033,4.426074,6.0944657,Near normal,Near normal,Moderate drought,Near normal,Severe drought,Near normal,Severe drought,Moderate drought,Near normal
01/02/18,-0.10592872,-0.6760354,-0.8085124,-0.55712306,-0.85063016,-0.8088526,-1.3465548,-1.6374336,-2.1335652,94.99643148,81.54680966,86.13344063,99.00376262,116.6223209,102.1953371,65.71178453,29.6884756,15.69876237,5.659255,6.4137826,6.9313436,6.738681,9.094019,9.9064865,5.7938457,4.5486875,6.0620384,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Severe drought,Extreme drought
01/03/18,0.30264702,-0.27462155,-0.26453856,-0.20932174,-0.58397764,-0.57989275,-0.59796363,-1.0025194,-0.82312214,99.86777098,136.1427838,165.1335587,146.8350029,45.1897553,115.6493713,110.8465046,22.85899816,30.14996367,3.919443,5.936724,8.189954,6.681482,7.90287,10.619942,7.665691,5.149672,6.2003894,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal
01/04/18,0.18010071,-0.03947537,0.029401436,0.010518509,-0.14618406,0.016555294,0.12853462,-0.64766675,-0.86082035,52.56333843,72.14683473,41.56250786,62.14228277,24.44849082,40.87659968,41.81491032,52.5489424,19.69163613,2.9212623,4.34176,8.0791,6.474237,7.630391,9.146015,6.5297713,3.5563135,5.4516807,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
01/05/18,0.048692122,0.2399654,0.2818064,0.628953,-0.8103741,0.30408284,0.37312096,-0.35783276,-0.4876875,19.18644962,22.26267585,20.0619971,57.9500394,21.09472319,28.01371386,12.58407092,13.1935105,31.97478895,4.123772,4.465963,8.235475,6.7425294,7.0121546,8.5241995,6.1159,3.5604331,5.771625,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
01/06/18,-0.55466276,-0.507334,-0.6792566,-0.32607812,-1.0985754,-0.47486368,0.06305232,-0.4020073,-0.98931533,7.029096109,0.339013762,0.105825369,6.728336764,0.775687328,1.537368103,0.067254038,3.228592764,36.49407839,7.56608,6.257482,8.418097,8.456675,6.810464,8.742454,6.7223425,5.858204,8.058371,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal,Near normal
01/07/18,-0.6438328,-1.1178466,-0.99526316,-0.26390806,-1.2989001,-0.5799666,-1.1442783,-1.439055,-1.0668106,17.36602909,10.45419163,8.841868199,9.596236118,6.102107008,5.010834874,12.51387777,9.122480439,29.55730101,8.728047,6.156461,5.6779637,9.525326,3.1593208,5.378686,6.1735473,6.423612,7.3534303,Near normal,Moderate drought,Near normal,Near normal,Moderate drought,Near normal,Moderate drought,Moderate drought,Moderate drought
01/08/18,-0.12550367,-0.68564385,-4.1966505,-0.62047756,-2.711623,-1.6461617,-1.8967271,-0.99306583,-0.6751283,32.4390108,24.78975814,5.274361395,49.6539031,5.353300308,16.40918608,4.353586431,3.848572724,29.83414368,5.633162,4.725285,6.884175,8.899883,4.935498,7.827713,5.591925,5.0934243,6.300714,Near normal,Near normal,Extreme drought,Near normal,Extreme drought,Severe drought,Severe drought,Near normal,Near normal
01/09/18,0.53626645,-0.05430391,-1.9025248,0.027684698,-2.5196486,-0.8904958,-0.85390675,0.05175634,0.22216828,49.86949969,12.70803669,8.308731252,55.74242911,5.686663181,18.68764882,5.310029007,8.25641734,44.02332513,3.529777,5.241559,7.5425444,7.5939374,5.211624,7.690083,5.6723986,4.754713,4.9414024,Near normal,Near normal,Severe drought,Near normal,Extreme drought,Near normal,Near normal,Near normal,Near normal
01/10/18,-0.09102388,-0.6241885,-1.2883017,-0.19472317,-1.7448553,-0.8137431,-1.3588719,-0.83624864,-0.42459157,26.63013129,25.51725685,46.27709084,71.5950744,13.32848115,61.33025015,17.04833736,6.87109803,12.66474375,6.5156865,6.2099366,7.7555943,7.5933776,5.554611,7.899534,3.95115,2.7933168,7.30978,Near normal,Near normal,Moderate drought,Near normal,Severe drought,Near normal,Moderate drought,Near normal,Near normal
01/11/18,-0.99384403,-1.595134,-1.8148673,-1.4642943,-1.823955,-1.3802148,-2.0726817,-1.7787602,-0.82273316,34.54273209,18.21627559,41.37771623,61.74999057,40.22057478,64.47039116,13.87087996,2.619065232,16.33940818,7.3628116,5.7601447,3.3250299,5.3442063,2.577959,2.941036,4.4265656,4.2671933,7.207814,Near normal,Severe drought,Severe drought,Moderate drought,Severe drought,Moderate drought,Extreme drought,Severe drought,Near normal
01/12/18,-2.1701283,-2.255744,-1.6821401,-1.7463311,-1.7019005,-1.5752053,-2.3965828,-2.8173604,-2.1985517,48.56617097,50.41077289,128.5131754,129.1047294,86.42543326,114.3556894,70.26345165,6.133644739,16.29425946,9.799929,5.599042,2.7933583,5.3833866,2.0511754,1.1027422,4.2980084,4.560986,7.6047378,Extreme drought,Extreme drought,Severe drought,Severe drought,Severe drought,Severe drought,Extreme drought,Extreme drought,Extreme drought
01/01/19,-1.8870444,-2.0995214,-1.3377911,-2.0377786,-1.1150787,-1.4467435,-2.5735054,-2.3588142,-1.3394408,53.58202818,46.52481407,110.4778356,99.06696693,80.07524873,127.6138536,50.10171205,7.773800893,10.02181868,10.460485,3.703292,-1.2163014,7.0864,1.5615788,0.21612829,4.308723,2.663556,5.6733556,Severe drought,Extreme drought,Moderate drought,Extreme drought,Moderate drought,Moderate drought,Extreme drought,Extreme drought,Moderate drought
01/02/19,-1.6466945,-1.0271717,-0.009522557,-0.74034756,-0.5489612,-0.6861509,-1.5086268,-2.3687985,-1.888,98.18678085,108.4904112,116.261974,151.9885887,119.9079063,136.2198929,65.7306221,27.5081512,21.8147019,6.7024055,3.2434402,-0.7414715,6.882112,1.5048314,4.313125,2.538944,2.5541332,6.178481,Severe drought,Moderate drought,Near normal,Near normal,Near normal,Near normal,Severe drought,Extreme drought,Severe drought
01/03/19,-0.74910194,-0.48707703,-0.47568902,-0.39704248,-0.68998,-0.7692619,-1.373997,-1.9776553,-1.0324464,82.44818797,57.0924614,36.95453854,104.2485651,18.52109897,52.67283974,23.02809538,11.44835391,30.05523366,8.119647,5.4326634,0.06992715,7.811192,2.09025,4.4816036,5.3048897,4.704248,6.865131,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Severe drought,Moderate drought
01/04/19,-0.007931862,0.79291964,0.47827646,0.9615681,-0.8015968,-0.34085467,0.11030199,-1.5823214,-1.1021981,92.40212215,130.2219352,79.69751809,105.2041901,30.4503487,62.70412735,104.4095054,27.16919168,19.21838297,6.653262,3.5198357,3.767344,4.53133,5.1030874,5.622527,3.9962933,6.051048,8.079473,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Severe drought,Moderate drought
01/05/19,0.069671005,0.37252954,-0.20071687,0.524761,-1.4260565,-0.9676082,-0.21893583,-2.1189556,-1.1072776,22.91657734,12.8445455,1.456568646,12.61669619,1.278508039,2.682970456,2.355642374,6.39594789,20.25231629,5.294716,3.1472602,2.4796317,5.7908983,0.83644146,4.1063533,3.9950583,5.997892,8.182351,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Extreme drought,Moderate drought
01/06/19,-0.14876176,0.50992703,0.6994316,0.47273737,-1.0077515,-0.42058176,0.39710665,-1.7971237,-1.301476,6.051971925,0.600599328,0.051719311,8.610276336,1.487902481,2.916765876,0.119232926,2.596368246,26.27333,7.150248,3.8354506,3.4496639,7.0956964,0.5055583,3.1062865,4.4317274,6.248591,8.163856,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Severe drought,Moderate drought
01/07/19,-1.2182086,-2.1442337,-2.6057878,-3.0582101,-2.8956149,-2.8837152,-3.3875709,-2.7985718,-0.9496727,7.693376155,0.924510113,0.035239762,6.11939619,0.406561704,1.214285298,0.040465836,5.810908751,37.24940057,7.7855124,3.45024,2.3040476,8.561607,0.15248293,3.225445,2.757606,5.8949943,8.272107,Moderate drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Near normal
01/08/19,-2.1339202,-3.0327706,-4.478447,-3.619943,-3.7235625,-4.503947,-4.9854717,-2.6214488,-1.2691274,6.70594821,1.685584453,0.277010386,22.42588285,1.625570163,5.595414252,0.307772152,0.545408861,8.431364619,1.2041723,-3.692903,-9.097278,8.58778,-6.6514034,-0.5196123,-1.099723,4.7150717,6.630458,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Moderate drought
01/09/19,-1.8710113,-3.3613524,-4.4025235,-2.6272104,-2.5602043,-2.3207612,-4.618714,-2.5623043,-1.3912987,25.06583205,3.180085153,6.970735732,30.87674958,4.588474956,18.77131019,2.268097354,2.954840119,24.49944219,9.427755,1.4871534,-0.58304924,10.716154,0.9268948,4.297375,1.2670821,6.7513885,9.534051,Severe drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Moderate drought
01/10/19,-2.379693,-2.8242617,-2.7157679,-3.158851,-2.2432747,-2.405926,-3.0129395,-2.6796076,-1.617878,21.48753867,3.950362653,13.77355663,60.04004341,13.81341331,34.36882867,3.176494526,2.318347989,20.75905824,7.2953453,0.6754305,-1.1450276,5.266655,-0.50645834,-3.98216,2.9263144,7.33454,10.8217325,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Severe drought
01/11/19,-2.5260303,-2.6125424,-2.0248716,-2.2651765,-1.4978337,-1.7530873,-2.6705399,-2.850088,-1.5160329,37.17094288,42.16653559,138.939012,147.1095595,70.2536669,113.9212356,67.23781469,3.182067644,12.968651,9.765345,3.7734122,-0.80137587,5.4145885,0.055445705,-1.1009482,1.7119076,6.6263824,10.336488,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Moderate drought,Severe drought,Extreme drought,Extreme drought,Severe drought
01/12/19,-2.099648,-1.7932063,-0.9845513,-1.7022321,-1.4361452,-1.1870898,-1.1614501,-1.9224373,-1.1206046,69.84951298,114.837931,180.6724063,127.1788383,113.3327028,150.4359236,142.1174564,21.6404134,12.37338677,5.5036616,1.4724386,-0.43385136,6.2056456,-2.0513482,-2.1199818,2.3022878,5.364102,8.093729,Extreme drought,Severe drought,Near normal,Severe drought,Moderate drought,Moderate drought,Moderate drought,Severe drought,Moderate drought
01/01/20,-0.91424626,-0.9565832,0.114896655,-1.266143,-0.38967904,-0.5226748,-0.3540883,-1.6403465,-0.7032269,116.8120753,89.46277223,117.3738564,131.5921152,106.6769355,158.0958797,83.03760373,25.1808831,50.20419725,9.786995,4.208599,2.3490498,8.249897,0.5500744,0.59211195,0.04662074,1.1167625,2.899322,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal,Severe drought,Near normal
01/02/20,0.20412557,0.010876956,0.33006856,-0.5478856,-0.07377701,-0.22243755,0.34609532,-1.1728008,-0.9137019,138.5111136,118.8214957,75.71518939,159.3508482,144.7596529,147.4675035,62.16757538,50.12369845,18.29792888,5.932302,3.6405675,4.8745008,7.580687,0.48961908,3.4229362,2.146213,5.3935204,8.298586,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal
01/03/20,0.57489157,0.001498911,-0.36106881,-0.7036696,-0.11155328,-0.7788849,-0.036282994,-1.0618098,-0.8762404,94.33106532,81.08354728,67.42552856,57.92686586,19.67282056,59.44281601,63.53983916,28.56090734,16.1160208,8.606898,6.4262342,6.6055446,11.55192,1.435825,7.8673005,4.7828927,5.6309614,6.7776337,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal
01/04/20,0.45259967,0.59302557,0.23238313,0.30007282,-0.1247387,-0.3260364,0.23041245,-0.9623863,-1.7033658,75.71577825,89.6803592,94.01158505,114.640223,31.85672882,83.60975417,68.22653079,21.03222431,17.92822978,7.822709,6.4590335,6.054579,12.7224,2.835902,5.3218417,5.043767,5.93067,9.013836,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Severe drought
01/05/20,0.028899845,0.2824554,0.36445516,-0.12916058,-0.7356149,-0.50908905,-0.024184246,-1.4256299,-1.5263169,5.172528237,0.248818955,0.036624487,8.076405686,1.146848013,1.497232486,0.017912845,1.063857039,17.84713186,6.76344,4.3317685,4.959067,11.349051,2.8509963,7.504208,3.613773,6.6856546,8.93221,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Severe drought
01/06/20,-0.39745218,0.092507266,0.6204527,0.49160585,-0.26320854,0.108195186,-0.20195426,-1.3410325,-1.0264746,2.5752556,6.069314661,8.549884195,23.89321379,2.773163675,10.81183418,9.935961223,5.495591117,31.61602197,7.2308536,3.348497,2.1127582,10.14185,-1.4217297,4.1827087,2.8956404,5.0826807,7.229436,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Moderate drought
01/07/20,-1.3551016,-1.3558751,-0.97810125,-0.9123401,-1.1582086,-0.8628182,-1.0146891,-1.6127955,-0.6503614,3.954585036,1.450736826,0.247161923,8.024404176,2.419901221,2.946258788,0.096346295,8.128109814,41.46929072,3.9941905,0.63225025,-2.5849319,10.155145,-3.5699375,2.4576044,3.1730988,9.733582,9.904217,Moderate drought,Moderate drought,Near normal,Near normal,Moderate drought,Near normal,Moderate drought,Severe drought,Near normal
